0.00492 -0.00492 -0.01397 -0.02240 -0.03038 -0.03806 -0.04557 -0.05303 -0.06056 -0.06826 -0.07622 -0.08452 -0.09323 -0.10239 -0.11202 -0.12212 -0.13266 -0.14356 -0.15472 -0.16597 -0.17711 -0.18790 -0.19804 -0.20720 -0.21499 -0.22102 -0.22489 -0.22621 -0.22460 -0.21975 -0.21138 -0.19931 -0.18344 -0.16375 -0.14026 -0.11308 -0.08229 -0.04798 -0.01014 0.03137 0.07688 0.12698 0.18251 0.24452 0.31425 0.39295 0.48168 0.58098 0.69057 0.80916 0.93458 0.91464 0.00000 
0.00452 -0.00452 -0.01290 -0.02076 -0.02825 -0.03548 -0.04259 -0.04968 -0.05686 -0.06424 -0.07190 -0.07993 -0.08839 -0.09734 -0.10680 -0.11678 -0.12726 -0.13818 -0.14944 -0.16090 -0.17237 -0.18360 -0.19432 -0.20418 -0.21280 -0.21978 -0.22469 -0.22712 -0.22665 -0.22293 -0.21564 -0.20456 -0.18951 -0.17045 -0.14738 -0.12035 -0.08946 -0.05477 -0.01632 0.02603 0.07252 0.12368 0.18027 0.24325 0.31374 0.39289 0.48167 0.58060 0.68955 0.80756 0.93325 0.91470 0.00000 
0.00409 -0.00409 -0.01174 -0.01898 -0.02592 -0.03266 -0.03932 -0.04600 -0.05279 -0.05979 -0.06708 -0.07476 -0.08290 -0.09154 -0.10073 -0.11048 -0.12079 -0.13160 -0.14285 -0.15439 -0.16606 -0.17763 -0.18882 -0.19931 -0.20872 -0.21664 -0.22264 -0.22626 -0.22708 -0.22468 -0.21872 -0.20890 -0.19501 -0.17695 -0.15466 -0.12816 -0.09754 -0.06284 -0.02409 0.01878 0.06600 0.11800 0.17547 0.23928 0.31044 0.39002 0.47892 0.57769 0.68636 0.80440 0.93126 0.91508 0.00000 
0.00363 -0.00363 -0.01051 -0.01709 -0.02344 -0.02966 -0.03583 -0.04205 -0.04839 -0.05496 -0.06184 -0.06910 -0.07683 -0.08507 -0.09389 -0.10330 -0.11331 -0.12389 -0.13498 -0.14646 -0.15819 -0.16995 -0.18149 -0.19250 -0.20262 -0.21143 -0.21850 -0.22337 -0.22557 -0.22466 -0.22025 -0.21199 -0.19961 -0.18292 -0.16184 -0.13632 -0.10640 -0.07212 -0.03348 0.00956 0.05717 0.10973 0.16785 0.23231 0.30403 0.38401 0.47312 0.57197 0.68078 0.79953 0.92855 0.91580 0.00000 
0.00316 -0.00316 -0.00923 -0.01512 -0.02086 -0.02653 -0.03219 -0.03791 -0.04377 -0.04986 -0.05626 -0.06304 -0.07028 -0.07804 -0.08638 -0.09534 -0.10493 -0.11514 -0.12591 -0.13717 -0.14878 -0.16057 -0.17230 -0.18368 -0.19437 -0.20398 -0.21207 -0.21817 -0.22181 -0.22253 -0.21986 -0.21342 -0.20288 -0.18798 -0.16855 -0.14450 -0.11580 -0.08244 -0.04442 -0.00168 0.04592 0.09868 0.15715 0.22203 0.29418 0.37452 0.46394 0.56312 0.67256 0.79275 0.92503 0.91690 0.00000 
0.00268 -0.00268 -0.00794 -0.01313 -0.01825 -0.02334 -0.02846 -0.03366 -0.03900 -0.04457 -0.05044 -0.05668 -0.06336 -0.07056 -0.07834 -0.08673 -0.09577 -0.10546 -0.11576 -0.12663 -0.13795 -0.14957 -0.16129 -0.17285 -0.18393 -0.19418 -0.20317 -0.21044 -0.21551 -0.21790 -0.21712 -0.21274 -0.20435 -0.19163 -0.17433 -0.15228 -0.12537 -0.09354 -0.05673 -0.01487 0.03219 0.08470 0.14312 0.20811 0.28049 0.36113 0.45095 0.55076 0.66137 0.78386 0.92062 0.91840 0.00000 
0.00220 -0.00220 -0.00666 -0.01115 -0.01564 -0.02016 -0.02472 -0.02938 -0.03418 -0.03920 -0.04449 -0.05014 -0.05621 -0.06278 -0.06990 -0.07762 -0.08600 -0.09503 -0.10471 -0.11500 -0.12583 -0.13707 -0.14856 -0.16007 -0.17133 -0.18200 -0.19170 -0.19998 -0.20640 -0.21043 -0.21160 -0.20942 -0.20344 -0.19326 -0.17855 -0.15905 -0.13457 -0.10495 -0.07007 -0.02980 0.01605 0.06768 0.12554 0.19023 0.26255 0.34338 0.43367 0.53444 0.64682 0.77256 0.91519 0.92036 0.00000 
0.00174 -0.00174 -0.00543 -0.00923 -0.01311 -0.01705 -0.02106 -0.02516 -0.02940 -0.03384 -0.03854 -0.04356 -0.04897 -0.05483 -0.06123 -0.06820 -0.07580 -0.08404 -0.09295 -0.10250 -0.11264 -0.12329 -0.13430 -0.14551 -0.15667 -0.16750 -0.17765 -0.18673 -0.19428 -0.19984 -0.20291 -0.20297 -0.19955 -0.19219 -0.18048 -0.16407 -0.14266 -0.11600 -0.08387 -0.04604 -0.00228 0.04769 0.10427 0.16808 0.23991 0.32070 0.41150 0.51355 0.62839 0.75848 0.90858 0.92281 0.00000 
0.00132 -0.00132 -0.00427 -0.00743 -0.01071 -0.01408 -0.01753 -0.02108 -0.02476 -0.02861 -0.03269 -0.03705 -0.04177 -0.04690 -0.05251 -0.05866 -0.06539 -0.07275 -0.08075 -0.08940 -0.09867 -0.10850 -0.11880 -0.12943 -0.14020 -0.15088 -0.16116 -0.17071 -0.17912 -0.18595 -0.19073 -0.19295 -0.19211 -0.18771 -0.17929 -0.16642 -0.14869 -0.12574 -0.09725 -0.06287 -0.02225 0.02504 0.07938 0.14146 0.21215 0.29249 0.38371 0.48734 0.60539 0.74109 0.90057 0.92583 0.00000 
0.00094 -0.00094 -0.00322 -0.00577 -0.00848 -0.01131 -0.01423 -0.01723 -0.02035 -0.02361 -0.02707 -0.03077 -0.03477 -0.03915 -0.04394 -0.04922 -0.05503 -0.06141 -0.06841 -0.07603 -0.08426 -0.09308 -0.10243 -0.11221 -0.12228 -0.13246 -0.14251 -0.15215 -0.16103 -0.16876 -0.17492 -0.17903 -0.18060 -0.17913 -0.17412 -0.16507 -0.15151 -0.13297 -0.10900 -0.07913 -0.04285 0.00041 0.05125 0.11041 0.17894 0.25809 0.34941 0.45480 0.57685 0.71965 0.89079 0.92948 0.00000 
0.00061 -0.00061 -0.00230 -0.00430 -0.00648 -0.00880 -0.01120 -0.01367 -0.01624 -0.01893 -0.02178 -0.02483 -0.02813 -0.03174 -0.03571 -0.04010 -0.04495 -0.05032 -0.05623 -0.06272 -0.06980 -0.07745 -0.08565 -0.09434 -0.10341 -0.11276 -0.12218 -0.13148 -0.14037 -0.14853 -0.15560 -0.16116 -0.16477 -0.16595 -0.16420 -0.15901 -0.14986 -0.13622 -0.11752 -0.09318 -0.06254 -0.02483 0.02087 0.07547 0.14029 0.21698 0.30759 0.41461 0.54139 0.69304 0.87872 0.93385 0.00000 
0.00034 -0.00034 -0.00152 -0.00304 -0.00475 -0.00658 -0.00849 -0.01047 -0.01252 -0.01466 -0.01692 -0.01934 -0.02196 -0.02483 -0.02800 -0.03151 -0.03542 -0.03975 -0.04456 -0.04987 -0.05571 -0.06208 -0.06898 -0.07637 -0.08421 -0.09240 -0.10083 -0.10935 -0.11775 -0.12580 -0.13320 -0.13962 -0.14468 -0.14798 -0.14905 -0.14743 -0.14258 -0.13397 -0.12098 -0.10295 -0.07908 -0.04845 -0.00988 0.03803 0.09692 0.16906 0.25728 0.36511 0.49704 0.65952 0.86348 0.93907 0.00000 
0.00013 -0.00013 -0.00091 -0.00201 -0.00330 -0.00470 -0.00616 -0.00768 -0.00925 -0.01088 -0.01259 -0.01443 -0.01641 -0.01859 -0.02100 -0.02367 -0.02666 -0.03000 -0.03372 -0.03786 -0.04244 -0.04749 -0.05300 -0.05897 -0.06537 -0.07217 -0.07930 -0.08664 -0.09409 -0.10146 -0.10856 -0.11513 -0.12091 -0.12556 -0.12871 -0.12996 -0.12887 -0.12493 -0.11756 -0.10610 -0.08972 -0.06741 -0.03780 0.00089 0.05093 0.11532 0.19811 0.30451 0.44105 0.61632 0.84360 0.94524 0.00000 
